item_id,order_id,product_id,quantity,unit_price_x,unit_cost_x,line_subtotal,line_cost,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence,first_name,email,signup_date,region,acquisition_channel,product_name,category,unit_price_y,unit_cost_y,margin_percentage
ITEM-0016345,ORD-009233,306,1,32.5,10.0,32.5,10.0,CUST-03975,2024-03-31 00:00:00,2024-03-31,Returned,Credit Card,104.5,0.0,7.99,112.49,31.0,73.5,1,User3975,user3975@example.com,2024-03-29,Europe,Social Media,Aroma Ultrasonic Essential Oil Diffuser,Home & Kitchen,32.5,10.0,69.23
ITEM-0016346,ORD-009233,503,1,48.0,15.0,48.0,15.0,CUST-03975,2024-03-31 00:00:00,2024-03-31,Returned,Credit Card,104.5,0.0,7.99,112.49,31.0,73.5,1,User3975,user3975@example.com,2024-03-29,Europe,Social Media,Collapsible Lightweight Trekking Poles,Sports & Outdoors,48.0,15.0,68.75
ITEM-0016347,ORD-009233,204,1,24.0,6.0,24.0,6.0,CUST-03975,2024-03-31 00:00:00,2024-03-31,Returned,Credit Card,104.5,0.0,7.99,112.49,31.0,73.5,1,User3975,user3975@example.com,2024-03-29,Europe,Social Media,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0016348,ORD-009234,503,1,48.0,15.0,48.0,15.0,CUST-03976,2025-02-10 00:00:00,2025-02-10,Completed,PayPal,112.99,0.0,0.0,112.99,36.0,76.99,1,User3976,user3976@example.com,2025-02-07,North America,Organic Search,Collapsible Lightweight Trekking Poles,Sports & Outdoors,48.0,15.0,68.75
ITEM-0016349,ORD-009234,404,1,64.99,21.0,64.99,21.0,CUST-03976,2025-02-10 00:00:00,2025-02-10,Completed,PayPal,112.99,0.0,0.0,112.99,36.0,76.99,1,User3976,user3976@example.com,2025-02-07,North America,Organic Search,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0016350,ORD-009235,204,1,24.0,6.0,24.0,6.0,CUST-03977,2025-06-15 00:00:00,2025-06-15,Completed,Credit Card,24.0,0.0,0.0,24.0,6.0,18.0,1,User3977,user3977@example.com,2025-06-10,North America,Social Media,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0016351,ORD-009236,302,1,45.0,15.0,45.0,15.0,CUST-03977,2025-08-16 00:00:00,2025-08-16,Completed,Debit Card,268.97,0.0,0.0,268.97,91.4,177.57,2,User3977,user3977@example.com,2025-06-10,North America,Social Media,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0016352,ORD-009236,403,2,22.0,5.2,44.0,10.4,CUST-03977,2025-08-16 00:00:00,2025-08-16,Completed,Debit Card,268.97,0.0,0.0,268.97,91.4,177.57,2,User3977,user3977@example.com,2025-06-10,North America,Social Media,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0016353,ORD-009236,107,3,59.99,22.0,179.97,66.0,CUST-03977,2025-08-16 00:00:00,2025-08-16,Completed,Debit Card,268.97,0.0,0.0,268.97,91.4,177.57,2,User3977,user3977@example.com,2025-06-10,North America,Social Media,Portable Bluetooth Speaker Waterproof,Electronics,59.99,22.0,63.33
ITEM-0016354,ORD-009237,501,2,42.0,13.0,84.0,26.0,CUST-03977,2025-09-04 00:00:00,2025-09-04,Completed,Credit Card,129.98,13.0,0.0,116.98,37.0,79.98,3,User3977,user3977@example.com,2025-06-10,North America,Social Media,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0016355,ORD-009237,502,2,22.99,5.5,45.98,11.0,CUST-03977,2025-09-04 00:00:00,2025-09-04,Completed,Credit Card,129.98,13.0,0.0,116.98,37.0,79.98,3,User3977,user3977@example.com,2025-06-10,North America,Social Media,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0016356,ORD-009238,102,2,49.99,18.0,99.98,36.0,CUST-03978,2024-06-01 00:00:00,2024-06-01,Completed,Buy Now Pay Later,99.98,15.0,0.0,84.98,36.0,48.98,1,User3978,user3978@example.com,2024-06-01,Europe,Paid Search,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0016357,ORD-009239,104,1,349.99,175.0,349.99,175.0,CUST-03979,2025-05-05 00:00:00,2025-05-05,Completed,Credit Card,389.98,0.0,4.99,394.97,187.0,202.98,1,User3979,user3979@example.com,2025-05-05,Asia Pacific,Organic Search,4K Ultra-HD Monitor 27-inch,Electronics,349.99,175.0,50.0
ITEM-0016358,ORD-009239,105,1,39.99,12.0,39.99,12.0,CUST-03979,2025-05-05 00:00:00,2025-05-05,Completed,Credit Card,389.98,0.0,4.99,394.97,187.0,202.98,1,User3979,user3979@example.com,2025-05-05,Asia Pacific,Organic Search,USB-C Multi-Port Hub Adapter,Electronics,39.99,12.0,69.99
ITEM-0016359,ORD-009240,302,1,45.0,15.0,45.0,15.0,CUST-03979,2025-06-21 00:00:00,2025-06-21,Completed,PayPal,67.0,0.0,0.0,67.0,20.2,46.8,2,User3979,user3979@example.com,2025-05-05,Asia Pacific,Organic Search,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0016360,ORD-009240,403,1,22.0,5.2,22.0,5.2,CUST-03979,2025-06-21 00:00:00,2025-06-21,Completed,PayPal,67.0,0.0,0.0,67.0,20.2,46.8,2,User3979,user3979@example.com,2025-05-05,Asia Pacific,Organic Search,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0016361,ORD-009241,303,1,24.99,7.5,24.99,7.5,CUST-03979,2025-08-07 00:00:00,2025-08-07,Returned,Debit Card,64.98,0.0,0.0,64.98,19.5,45.48,3,User3979,user3979@example.com,2025-05-05,Asia Pacific,Organic Search,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0016362,ORD-009241,105,1,39.99,12.0,39.99,12.0,CUST-03979,2025-08-07 00:00:00,2025-08-07,Returned,Debit Card,64.98,0.0,0.0,64.98,19.5,45.48,3,User3979,user3979@example.com,2025-05-05,Asia Pacific,Organic Search,USB-C Multi-Port Hub Adapter,Electronics,39.99,12.0,69.99
ITEM-0016363,ORD-009242,501,1,42.0,13.0,42.0,13.0,CUST-03980,2024-02-20 00:00:00,2024-02-20,Completed,Buy Now Pay Later,154.96,23.24,7.99,139.71,45.5,86.22,1,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0016364,ORD-009242,502,1,22.99,5.5,22.99,5.5,CUST-03980,2024-02-20 00:00:00,2024-02-20,Completed,Buy Now Pay Later,154.96,23.24,7.99,139.71,45.5,86.22,1,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0016365,ORD-009242,303,2,24.99,7.5,49.98,15.0,CUST-03980,2024-02-20 00:00:00,2024-02-20,Completed,Buy Now Pay Later,154.96,23.24,7.99,139.71,45.5,86.22,1,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0016366,ORD-009242,105,1,39.99,12.0,39.99,12.0,CUST-03980,2024-02-20 00:00:00,2024-02-20,Completed,Buy Now Pay Later,154.96,23.24,7.99,139.71,45.5,86.22,1,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,USB-C Multi-Port Hub Adapter,Electronics,39.99,12.0,69.99
ITEM-0016367,ORD-009243,201,1,28.0,8.5,28.0,8.5,CUST-03980,2024-05-08 00:00:00,2024-05-08,Completed,Buy Now Pay Later,67.99000000000001,10.2,4.99,62.78,22.5,35.29,2,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Classic Organic Cotton Crewneck T-Shirt,Apparel,28.0,8.5,69.64
ITEM-0016368,ORD-009243,304,1,39.99,14.0,39.99,14.0,CUST-03980,2024-05-08 00:00:00,2024-05-08,Completed,Buy Now Pay Later,67.99000000000001,10.2,4.99,62.78,22.5,35.29,2,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0016369,ORD-009244,203,1,120.0,42.0,120.0,42.0,CUST-03980,2024-05-30 00:00:00,2024-05-30,Completed,PayPal,120.0,0.0,7.99,127.99,42.0,78.0,3,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Water-Resistant Commuter Jacket,Apparel,120.0,42.0,65.0
ITEM-0016370,ORD-009245,204,1,24.0,6.0,24.0,6.0,CUST-03980,2024-07-29 00:00:00,2024-07-29,Completed,PayPal,288.98,0.0,0.0,288.98,112.0,176.98,4,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0016371,ORD-009245,404,1,64.99,21.0,64.99,21.0,CUST-03980,2024-07-29 00:00:00,2024-07-29,Completed,PayPal,288.98,0.0,0.0,288.98,112.0,176.98,4,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0016372,ORD-009245,101,1,199.99,85.0,199.99,85.0,CUST-03980,2024-07-29 00:00:00,2024-07-29,Completed,PayPal,288.98,0.0,0.0,288.98,112.0,176.98,4,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Pro Noise-Cancelling Headphones,Electronics,199.99,85.0,57.5
ITEM-0016373,ORD-009246,301,1,289.0,130.0,289.0,130.0,CUST-03980,2024-09-09 00:00:00,2024-09-09,Completed,Credit Card,289.0,0.0,0.0,289.0,130.0,159.0,5,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0016374,ORD-009247,307,1,29.99,8.0,29.99,8.0,CUST-03980,2024-10-12 00:00:00,2024-10-12,Completed,Credit Card,272.96000000000004,0.0,0.0,272.96,97.5,175.46,6,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
ITEM-0016375,ORD-009247,106,1,179.99,70.0,179.99,70.0,CUST-03980,2024-10-12 00:00:00,2024-10-12,Completed,Credit Card,272.96000000000004,0.0,0.0,272.96,97.5,175.46,6,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Smart Fitness Watch Gen 4,Electronics,179.99,70.0,61.11
ITEM-0016376,ORD-009247,502,1,22.99,5.5,22.99,5.5,CUST-03980,2024-10-12 00:00:00,2024-10-12,Completed,Credit Card,272.96000000000004,0.0,0.0,272.96,97.5,175.46,6,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0016377,ORD-009247,304,1,39.99,14.0,39.99,14.0,CUST-03980,2024-10-12 00:00:00,2024-10-12,Completed,Credit Card,272.96000000000004,0.0,0.0,272.96,97.5,175.46,6,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0016378,ORD-009248,305,1,59.99,20.0,59.99,20.0,CUST-03980,2024-12-19 00:00:00,2024-12-19,Completed,Credit Card,409.98,61.5,4.99,353.47,195.0,153.48,7,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Stainless Steel Chef Knife 8-inch,Home & Kitchen,59.99,20.0,66.66
ITEM-0016379,ORD-009248,104,1,349.99,175.0,349.99,175.0,CUST-03980,2024-12-19 00:00:00,2024-12-19,Completed,Credit Card,409.98,61.5,4.99,353.47,195.0,153.48,7,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,4K Ultra-HD Monitor 27-inch,Electronics,349.99,175.0,50.0
ITEM-0016380,ORD-009249,203,1,120.0,42.0,120.0,42.0,CUST-03980,2025-01-29 00:00:00,2025-01-29,Cancelled,Credit Card,120.0,12.0,0.0,108.0,42.0,66.0,8,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Water-Resistant Commuter Jacket,Apparel,120.0,42.0,65.0
ITEM-0016381,ORD-009250,306,1,32.5,10.0,32.5,10.0,CUST-03980,2025-04-12 00:00:00,2025-04-12,Completed,PayPal,257.49,0.0,4.99,262.48,91.0,166.49,9,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Aroma Ultrasonic Essential Oil Diffuser,Home & Kitchen,32.5,10.0,69.23
ITEM-0016382,ORD-009250,206,1,45.0,11.0,45.0,11.0,CUST-03980,2025-04-12 00:00:00,2025-04-12,Completed,PayPal,257.49,0.0,4.99,262.48,91.0,166.49,9,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,All-Weather Polarized Sunglasses,Apparel,45.0,11.0,75.56
ITEM-0016383,ORD-009250,106,1,179.99,70.0,179.99,70.0,CUST-03980,2025-04-12 00:00:00,2025-04-12,Completed,PayPal,257.49,0.0,4.99,262.48,91.0,166.49,9,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Smart Fitness Watch Gen 4,Electronics,179.99,70.0,61.11
ITEM-0016384,ORD-009251,501,1,42.0,13.0,42.0,13.0,CUST-03980,2025-05-11 00:00:00,2025-05-11,Completed,Credit Card,42.0,6.3,0.0,35.7,13.0,22.7,10,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0016385,ORD-009252,201,1,28.0,8.5,28.0,8.5,CUST-03980,2025-06-19 00:00:00,2025-06-19,Completed,Buy Now Pay Later,87.99000000000001,0.0,9.99,97.98,30.5,57.49,11,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Classic Organic Cotton Crewneck T-Shirt,Apparel,28.0,8.5,69.64
ITEM-0016386,ORD-009252,107,1,59.99,22.0,59.99,22.0,CUST-03980,2025-06-19 00:00:00,2025-06-19,Completed,Buy Now Pay Later,87.99000000000001,0.0,9.99,97.98,30.5,57.49,11,User3980,user3980@example.com,2024-02-16,Asia Pacific,Paid Search,Portable Bluetooth Speaker Waterproof,Electronics,59.99,22.0,63.33
ITEM-0016387,ORD-009253,306,1,32.5,10.0,32.5,10.0,CUST-03981,2024-06-19 00:00:00,2024-06-19,Completed,Credit Card,158.5,0.0,9.99,168.49,49.0,109.5,1,User3981,user3981@example.com,2024-06-16,Europe,Social Media,Aroma Ultrasonic Essential Oil Diffuser,Home & Kitchen,32.5,10.0,69.23
ITEM-0016388,ORD-009253,501,3,42.0,13.0,126.0,39.0,CUST-03981,2024-06-19 00:00:00,2024-06-19,Completed,Credit Card,158.5,0.0,9.99,168.49,49.0,109.5,1,User3981,user3981@example.com,2024-06-16,Europe,Social Media,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0016389,ORD-009254,107,1,59.99,22.0,59.99,22.0,CUST-03982,2024-04-04 00:00:00,2024-04-04,Returned,Credit Card,59.99,0.0,0.0,59.99,22.0,37.99,1,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Portable Bluetooth Speaker Waterproof,Electronics,59.99,22.0,63.33
ITEM-0016390,ORD-009255,102,1,49.99,18.0,49.99,18.0,CUST-03982,2024-05-14 00:00:00,2024-05-14,Completed,PayPal,49.99,0.0,0.0,49.99,18.0,31.99,2,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0016391,ORD-009256,203,2,120.0,42.0,240.0,84.0,CUST-03982,2024-06-09 00:00:00,2024-06-09,Completed,Credit Card,240.0,24.0,9.99,225.99,84.0,132.0,3,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Water-Resistant Commuter Jacket,Apparel,120.0,42.0,65.0
ITEM-0016392,ORD-009257,405,1,18.0,4.0,18.0,4.0,CUST-03982,2024-07-11 00:00:00,2024-07-11,Completed,PayPal,44.0,0.0,7.99,51.99,10.0,34.0,4,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Organic Lavender Sleep Aromatherapy Mist,Health & Beauty,18.0,4.0,77.78
ITEM-0016393,ORD-009257,401,1,26.0,6.0,26.0,6.0,CUST-03982,2024-07-11 00:00:00,2024-07-11,Completed,PayPal,44.0,0.0,7.99,51.99,10.0,34.0,4,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Hydrating Hyaluronic Acid Serum,Health & Beauty,26.0,6.0,76.92
ITEM-0016394,ORD-009258,205,1,54.0,16.0,54.0,16.0,CUST-03982,2024-11-10 00:00:00,2024-11-10,Completed,Debit Card,88.0,13.2,0.0,74.8,24.5,50.3,5,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0016395,ORD-009258,402,1,34.0,8.5,34.0,8.5,CUST-03982,2024-11-10 00:00:00,2024-11-10,Completed,Debit Card,88.0,13.2,0.0,74.8,24.5,50.3,5,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0016396,ORD-009259,203,1,120.0,42.0,120.0,42.0,CUST-03982,2024-12-14 00:00:00,2024-12-14,Completed,Credit Card,144.99,0.0,4.99,149.98,49.5,95.49,6,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Water-Resistant Commuter Jacket,Apparel,120.0,42.0,65.0
ITEM-0016397,ORD-009259,303,1,24.99,7.5,24.99,7.5,CUST-03982,2024-12-14 00:00:00,2024-12-14,Completed,Credit Card,144.99,0.0,4.99,149.98,49.5,95.49,6,User3982,user3982@example.com,2024-03-31,North America,Organic Search,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0016398,ORD-009260,205,2,54.0,16.0,108.0,32.0,CUST-03983,2025-03-08 00:00:00,2025-03-08,Completed,Credit Card,108.0,0.0,7.99,115.99,32.0,76.0,1,User3983,user3983@example.com,2025-03-06,Europe,Organic Search,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0016399,ORD-009261,201,1,28.0,8.5,28.0,8.5,CUST-03984,2025-11-07 00:00:00,2025-11-07,Completed,Buy Now Pay Later,112.97999999999999,0.0,0.0,112.98,36.0,76.98,1,User3984,user3984@example.com,2025-11-04,Europe,Paid Search,Classic Organic Cotton Crewneck T-Shirt,Apparel,28.0,8.5,69.64
ITEM-0016400,ORD-009261,303,1,24.99,7.5,24.99,7.5,CUST-03984,2025-11-07 00:00:00,2025-11-07,Completed,Buy Now Pay Later,112.97999999999999,0.0,0.0,112.98,36.0,76.98,1,User3984,user3984@example.com,2025-11-04,Europe,Paid Search,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0016401,ORD-009261,305,1,59.99,20.0,59.99,20.0,CUST-03984,2025-11-07 00:00:00,2025-11-07,Completed,Buy Now Pay Later,112.97999999999999,0.0,0.0,112.98,36.0,76.98,1,User3984,user3984@example.com,2025-11-04,Europe,Paid Search,Stainless Steel Chef Knife 8-inch,Home & Kitchen,59.99,20.0,66.66
ITEM-0016402,ORD-009262,301,1,289.0,130.0,289.0,130.0,CUST-03985,2025-06-01 00:00:00,2025-06-01,Completed,Credit Card,334.0,66.8,9.99,277.19,145.0,122.2,1,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0016403,ORD-009262,302,1,45.0,15.0,45.0,15.0,CUST-03985,2025-06-01 00:00:00,2025-06-01,Completed,Credit Card,334.0,66.8,9.99,277.19,145.0,122.2,1,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0016404,ORD-009263,204,1,24.0,6.0,24.0,6.0,CUST-03985,2025-07-02 00:00:00,2025-07-02,Completed,Credit Card,24.0,3.6,0.0,20.4,6.0,14.4,2,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0016405,ORD-009264,403,1,22.0,5.2,22.0,5.2,CUST-03985,2025-07-18 00:00:00,2025-07-18,Completed,PayPal,22.0,0.0,0.0,22.0,5.2,16.8,3,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0016406,ORD-009265,104,2,349.99,175.0,699.98,350.0,CUST-03985,2025-09-01 00:00:00,2025-09-01,Cancelled,Credit Card,815.97,0.0,9.99,825.96,392.0,423.97,4,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,4K Ultra-HD Monitor 27-inch,Electronics,349.99,175.0,50.0
ITEM-0016407,ORD-009265,103,1,89.99,36.0,89.99,36.0,CUST-03985,2025-09-01 00:00:00,2025-09-01,Cancelled,Credit Card,815.97,0.0,9.99,825.96,392.0,423.97,4,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Mechanical Gaming Keyboard,Electronics,89.99,36.0,60.0
ITEM-0016408,ORD-009265,401,1,26.0,6.0,26.0,6.0,CUST-03985,2025-09-01 00:00:00,2025-09-01,Cancelled,Credit Card,815.97,0.0,9.99,825.96,392.0,423.97,4,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Hydrating Hyaluronic Acid Serum,Health & Beauty,26.0,6.0,76.92
ITEM-0016409,ORD-009266,103,1,89.99,36.0,89.99,36.0,CUST-03985,2025-09-14 00:00:00,2025-09-14,Completed,Credit Card,512.96,0.0,0.0,512.96,211.5,301.46,5,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Mechanical Gaming Keyboard,Electronics,89.99,36.0,60.0
ITEM-0016410,ORD-009266,101,2,199.99,85.0,399.98,170.0,CUST-03985,2025-09-14 00:00:00,2025-09-14,Completed,Credit Card,512.96,0.0,0.0,512.96,211.5,301.46,5,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Pro Noise-Cancelling Headphones,Electronics,199.99,85.0,57.5
ITEM-0016411,ORD-009266,502,1,22.99,5.5,22.99,5.5,CUST-03985,2025-09-14 00:00:00,2025-09-14,Completed,Credit Card,512.96,0.0,0.0,512.96,211.5,301.46,5,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0016412,ORD-009267,108,1,29.99,9.5,29.99,9.5,CUST-03985,2025-10-10 00:00:00,2025-10-10,Completed,PayPal,29.99,0.0,0.0,29.99,9.5,20.49,6,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,High-Speed MagSafe Wireless Charger,Electronics,29.99,9.5,68.32
ITEM-0016413,ORD-009268,404,1,64.99,21.0,64.99,21.0,CUST-03985,2025-12-07 00:00:00,2025-12-07,Completed,Credit Card,174.99,26.25,0.0,148.74,56.0,92.74,7,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0016414,ORD-009268,202,1,68.0,22.0,68.0,22.0,CUST-03985,2025-12-07 00:00:00,2025-12-07,Completed,Credit Card,174.99,26.25,0.0,148.74,56.0,92.74,7,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0016415,ORD-009268,501,1,42.0,13.0,42.0,13.0,CUST-03985,2025-12-07 00:00:00,2025-12-07,Completed,Credit Card,174.99,26.25,0.0,148.74,56.0,92.74,7,User3985,user3985@example.com,2025-05-31,Latin America,Social Media,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0016416,ORD-009269,307,1,29.99,8.0,29.99,8.0,CUST-03986,2025-06-15 00:00:00,2025-06-15,Completed,Buy Now Pay Later,165.99,0.0,4.99,170.98,52.0,113.99,1,User3986,user3986@example.com,2025-06-10,Asia Pacific,Paid Search,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
ITEM-0016417,ORD-009269,202,2,68.0,22.0,136.0,44.0,CUST-03986,2025-06-15 00:00:00,2025-06-15,Completed,Buy Now Pay Later,165.99,0.0,4.99,170.98,52.0,113.99,1,User3986,user3986@example.com,2025-06-10,Asia Pacific,Paid Search,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0016418,ORD-009270,304,1,39.99,14.0,39.99,14.0,CUST-03986,2025-07-29 00:00:00,2025-07-29,Completed,Debit Card,39.99,0.0,7.99,47.98,14.0,25.99,2,User3986,user3986@example.com,2025-06-10,Asia Pacific,Paid Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0016419,ORD-009271,307,1,29.99,8.0,29.99,8.0,CUST-03986,2025-08-21 00:00:00,2025-08-21,Completed,Debit Card,29.99,0.0,4.99,34.98,8.0,21.99,3,User3986,user3986@example.com,2025-06-10,Asia Pacific,Paid Search,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
ITEM-0016420,ORD-009272,108,2,29.99,9.5,59.98,19.0,CUST-03986,2025-09-10 00:00:00,2025-09-10,Completed,Debit Card,113.97999999999999,0.0,0.0,113.98,35.0,78.98,4,User3986,user3986@example.com,2025-06-10,Asia Pacific,Paid Search,High-Speed MagSafe Wireless Charger,Electronics,29.99,9.5,68.32
ITEM-0016421,ORD-009272,205,1,54.0,16.0,54.0,16.0,CUST-03986,2025-09-10 00:00:00,2025-09-10,Completed,Debit Card,113.97999999999999,0.0,0.0,113.98,35.0,78.98,4,User3986,user3986@example.com,2025-06-10,Asia Pacific,Paid Search,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0016422,ORD-009273,505,1,75.0,24.0,75.0,24.0,CUST-03986,2025-10-02 00:00:00,2025-10-02,Completed,Buy Now Pay Later,75.0,3.75,0.0,71.25,24.0,47.25,5,User3986,user3986@example.com,2025-06-10,Asia Pacific,Paid Search,High-Capacity Hydration Running Vest,Sports & Outdoors,75.0,24.0,68.0
ITEM-0016423,ORD-009274,106,1,179.99,70.0,179.99,70.0,CUST-03987,2024-12-11 00:00:00,2024-12-11,Completed,Buy Now Pay Later,345.97,34.6,0.0,311.37,124.0,187.37,1,User3987,user3987@example.com,2024-12-11,North America,Organic Search,Smart Fitness Watch Gen 4,Electronics,179.99,70.0,61.11
ITEM-0016424,ORD-009274,202,1,68.0,22.0,68.0,22.0,CUST-03987,2024-12-11 00:00:00,2024-12-11,Completed,Buy Now Pay Later,345.97,34.6,0.0,311.37,124.0,187.37,1,User3987,user3987@example.com,2024-12-11,North America,Organic Search,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0016425,ORD-009274,304,2,39.99,14.0,79.98,28.0,CUST-03987,2024-12-11 00:00:00,2024-12-11,Completed,Buy Now Pay Later,345.97,34.6,0.0,311.37,124.0,187.37,1,User3987,user3987@example.com,2024-12-11,North America,Organic Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
