customer_id,first_name,email,signup_date,region,acquisition_channel
CUST-03269,User3269,user3269@example.com,2025-04-28,North America,Organic Search
CUST-03270,User3270,user3270@example.com,2024-12-15,Asia Pacific,Organic Search
CUST-03271,User3271,user3271@example.com,2025-06-17,Europe,Email Marketing
CUST-03272,User3272,user3272@example.com,2024-04-10,Latin America,Paid Search
CUST-03273,User3273,user3273@example.com,2025-11-01,North America,Social Media
CUST-03274,User3274,user3274@example.com,2025-11-04,Asia Pacific,Email Marketing
CUST-03275,User3275,user3275@example.com,2025-08-19,North America,Email Marketing
CUST-03276,User3276,user3276@example.com,2024-05-09,Asia Pacific,Paid Search
CUST-03277,User3277,user3277@example.com,2025-01-26,North America,Paid Search
CUST-03278,User3278,user3278@example.com,2024-05-05,North America,Email Marketing
CUST-03279,User3279,user3279@example.com,2025-04-17,Europe,Referral
CUST-03280,User3280,user3280@example.com,2025-10-17,North America,Social Media
CUST-03281,User3281,user3281@example.com,2024-06-25,Asia Pacific,Organic Search
CUST-03282,User3282,user3282@example.com,2025-03-07,Europe,Organic Search
CUST-03283,User3283,user3283@example.com,2025-07-13,North America,Referral
CUST-03284,User3284,user3284@example.com,2024-06-26,North America,Organic Search
CUST-03285,User3285,user3285@example.com,2024-02-09,North America,Social Media
CUST-03286,User3286,user3286@example.com,2024-02-24,North America,Referral
CUST-03287,User3287,user3287@example.com,2024-05-25,Europe,Referral
CUST-03288,User3288,user3288@example.com,2024-07-25,Europe,Social Media
CUST-03289,User3289,user3289@example.com,2024-12-03,North America,Organic Search
CUST-03290,User3290,user3290@example.com,2024-03-07,North America,Social Media
CUST-03291,User3291,user3291@example.com,2024-04-09,Europe,Organic Search
CUST-03292,User3292,user3292@example.com,2024-07-25,Europe,Paid Search
CUST-03293,User3293,user3293@example.com,2025-05-14,Europe,Organic Search
CUST-03294,User3294,user3294@example.com,2024-03-14,Europe,Organic Search
CUST-03295,User3295,user3295@example.com,2024-11-04,North America,Paid Search
CUST-03296,User3296,user3296@example.com,2025-09-03,Asia Pacific,Paid Search
CUST-03297,User3297,user3297@example.com,2025-09-08,North America,Social Media
CUST-03298,User3298,user3298@example.com,2025-08-16,Asia Pacific,Paid Search
CUST-03299,User3299,user3299@example.com,2025-09-25,North America,Paid Search
CUST-03300,User3300,user3300@example.com,2025-02-13,Europe,Social Media
CUST-03301,User3301,user3301@example.com,2024-03-16,Europe,Paid Search
CUST-03302,User3302,user3302@example.com,2024-03-23,Europe,Email Marketing
CUST-03303,User3303,user3303@example.com,2024-05-25,North America,Social Media
CUST-03304,User3304,user3304@example.com,2024-05-13,Europe,Referral
CUST-03305,User3305,user3305@example.com,2024-04-09,North America,Organic Search
CUST-03306,User3306,user3306@example.com,2024-04-08,Latin America,Paid Search
CUST-03307,User3307,user3307@example.com,2024-09-16,Europe,Paid Search
CUST-03308,User3308,user3308@example.com,2024-11-09,North America,Referral
CUST-03309,User3309,user3309@example.com,2025-11-16,Europe,Social Media
CUST-03310,User3310,user3310@example.com,2025-08-24,North America,Organic Search
CUST-03311,User3311,user3311@example.com,2024-01-08,Europe,Social Media
CUST-03312,User3312,user3312@example.com,2024-12-30,North America,Organic Search
CUST-03313,User3313,user3313@example.com,2025-09-11,Latin America,Social Media
CUST-03314,User3314,user3314@example.com,2025-02-12,North America,Paid Search
CUST-03315,User3315,user3315@example.com,2024-12-20,North America,Paid Search
CUST-03316,User3316,user3316@example.com,2025-09-01,Latin America,Paid Search
CUST-03317,User3317,user3317@example.com,2024-02-08,Europe,Paid Search
CUST-03318,User3318,user3318@example.com,2025-01-14,North America,Organic Search
CUST-03319,User3319,user3319@example.com,2025-02-19,Asia Pacific,Paid Search
CUST-03320,User3320,user3320@example.com,2024-09-09,North America,Referral
CUST-03321,User3321,user3321@example.com,2024-02-16,Europe,Paid Search
CUST-03322,User3322,user3322@example.com,2025-06-18,North America,Referral
CUST-03323,User3323,user3323@example.com,2025-03-25,Asia Pacific,Social Media
CUST-03324,User3324,user3324@example.com,2025-02-06,North America,Social Media
CUST-03325,User3325,user3325@example.com,2024-02-27,North America,Paid Search
CUST-03326,User3326,user3326@example.com,2024-01-17,North America,Paid Search
CUST-03327,User3327,user3327@example.com,2025-01-25,North America,Social Media
CUST-03328,User3328,user3328@example.com,2025-05-02,Europe,Organic Search
CUST-03329,User3329,user3329@example.com,2025-01-13,North America,Paid Search
CUST-03330,User3330,user3330@example.com,2024-10-26,North America,Referral
CUST-03331,User3331,user3331@example.com,2025-01-07,Europe,Social Media
CUST-03332,User3332,user3332@example.com,2024-12-16,Europe,Paid Search
CUST-03333,User3333,user3333@example.com,2025-08-19,North America,Organic Search
CUST-03334,User3334,user3334@example.com,2024-11-29,Latin America,Paid Search
CUST-03335,User3335,user3335@example.com,2025-05-06,North America,Paid Search
CUST-03336,User3336,user3336@example.com,2025-04-04,Europe,Referral
CUST-03337,User3337,user3337@example.com,2025-01-18,North America,Social Media
CUST-03338,User3338,user3338@example.com,2025-07-31,Europe,Social Media
CUST-03339,User3339,user3339@example.com,2024-11-21,North America,Organic Search
CUST-03340,User3340,user3340@example.com,2025-04-19,Europe,Organic Search
CUST-03341,User3341,user3341@example.com,2024-10-15,Asia Pacific,Social Media
CUST-03342,User3342,user3342@example.com,2025-04-01,Europe,Email Marketing
CUST-03343,User3343,user3343@example.com,2024-02-23,Asia Pacific,Paid Search
CUST-03344,User3344,user3344@example.com,2025-08-20,North America,Paid Search
CUST-03345,User3345,user3345@example.com,2024-11-24,Europe,Organic Search
CUST-03346,User3346,user3346@example.com,2024-02-05,North America,Paid Search
CUST-03347,User3347,user3347@example.com,2025-08-11,North America,Organic Search
CUST-03348,User3348,user3348@example.com,2024-05-21,Latin America,Organic Search
CUST-03349,User3349,user3349@example.com,2024-07-20,Europe,Social Media
CUST-03350,User3350,user3350@example.com,2025-12-20,Europe,Paid Search
CUST-03351,User3351,user3351@example.com,2025-06-08,North America,Organic Search
CUST-03352,User3352,user3352@example.com,2025-08-02,North America,Paid Search
CUST-03353,User3353,user3353@example.com,2024-12-12,North America,Paid Search
CUST-03354,User3354,user3354@example.com,2025-08-10,North America,Paid Search
CUST-03355,User3355,user3355@example.com,2024-12-06,Asia Pacific,Paid Search
CUST-03356,User3356,user3356@example.com,2025-05-25,Latin America,Paid Search
CUST-03357,User3357,user3357@example.com,2024-10-08,North America,Referral
CUST-03358,User3358,user3358@example.com,2024-09-22,North America,Email Marketing
CUST-03359,User3359,user3359@example.com,2024-09-05,Europe,Referral
CUST-03360,User3360,user3360@example.com,2024-05-01,Europe,Paid Search
CUST-03361,User3361,user3361@example.com,2024-06-24,North America,Referral
CUST-03362,User3362,user3362@example.com,2024-10-11,Europe,Paid Search
CUST-03363,User3363,user3363@example.com,2025-05-06,Europe,Organic Search
CUST-03364,User3364,user3364@example.com,2025-06-19,Asia Pacific,Organic Search
CUST-03365,User3365,user3365@example.com,2024-05-22,Europe,Organic Search
CUST-03366,User3366,user3366@example.com,2025-07-12,Europe,Paid Search
CUST-03367,User3367,user3367@example.com,2024-08-31,Latin America,Paid Search
CUST-03368,User3368,user3368@example.com,2025-08-14,Europe,Email Marketing
CUST-03369,User3369,user3369@example.com,2025-05-26,Latin America,Paid Search
CUST-03370,User3370,user3370@example.com,2024-02-26,Asia Pacific,Referral
CUST-03371,User3371,user3371@example.com,2024-01-10,Asia Pacific,Social Media
CUST-03372,User3372,user3372@example.com,2024-06-27,Europe,Paid Search
CUST-03373,User3373,user3373@example.com,2024-04-11,Europe,Social Media
CUST-03374,User3374,user3374@example.com,2025-08-22,North America,Organic Search
CUST-03375,User3375,user3375@example.com,2024-09-13,Asia Pacific,Organic Search
CUST-03376,User3376,user3376@example.com,2025-02-16,Asia Pacific,Paid Search
CUST-03377,User3377,user3377@example.com,2024-04-22,North America,Social Media
CUST-03378,User3378,user3378@example.com,2025-01-07,Latin America,Organic Search
CUST-03379,User3379,user3379@example.com,2025-05-07,North America,Organic Search
CUST-03380,User3380,user3380@example.com,2025-03-10,Europe,Organic Search
CUST-03381,User3381,user3381@example.com,2025-04-24,North America,Email Marketing
CUST-03382,User3382,user3382@example.com,2024-10-15,North America,Organic Search
CUST-03383,User3383,user3383@example.com,2025-04-16,North America,Organic Search
CUST-03384,User3384,user3384@example.com,2024-03-24,North America,Organic Search
CUST-03385,User3385,user3385@example.com,2025-01-13,Latin America,Organic Search
CUST-03386,User3386,user3386@example.com,2024-07-09,Europe,Email Marketing
CUST-03387,User3387,user3387@example.com,2024-12-10,Latin America,Email Marketing
CUST-03388,User3388,user3388@example.com,2024-08-30,North America,Organic Search
CUST-03389,User3389,user3389@example.com,2024-01-20,North America,Organic Search
CUST-03390,User3390,user3390@example.com,2025-03-27,North America,Organic Search
CUST-03391,User3391,user3391@example.com,2024-04-23,North America,Social Media
CUST-03392,User3392,user3392@example.com,2025-01-11,North America,Referral
CUST-03393,User3393,user3393@example.com,2024-12-03,Asia Pacific,Paid Search
CUST-03394,User3394,user3394@example.com,2025-08-10,North America,Social Media
CUST-03395,User3395,user3395@example.com,2024-02-10,Europe,Paid Search
CUST-03396,User3396,user3396@example.com,2025-08-22,North America,Organic Search
CUST-03397,User3397,user3397@example.com,2024-02-25,Latin America,Referral
CUST-03398,User3398,user3398@example.com,2024-06-01,Europe,Email Marketing
CUST-03399,User3399,user3399@example.com,2024-03-30,North America,Social Media
CUST-03400,User3400,user3400@example.com,2024-10-29,North America,Referral
CUST-03401,User3401,user3401@example.com,2024-09-24,Latin America,Organic Search
CUST-03402,User3402,user3402@example.com,2024-07-17,North America,Referral
CUST-03403,User3403,user3403@example.com,2025-07-26,North America,Social Media
CUST-03404,User3404,user3404@example.com,2024-12-18,North America,Paid Search
CUST-03405,User3405,user3405@example.com,2025-06-08,North America,Organic Search
CUST-03406,User3406,user3406@example.com,2024-05-12,North America,Organic Search
CUST-03407,User3407,user3407@example.com,2024-07-24,Europe,Social Media
CUST-03408,User3408,user3408@example.com,2024-03-18,North America,Paid Search
CUST-03409,User3409,user3409@example.com,2024-05-10,North America,Paid Search
CUST-03410,User3410,user3410@example.com,2024-01-16,Latin America,Organic Search
CUST-03411,User3411,user3411@example.com,2024-08-08,North America,Email Marketing
CUST-03412,User3412,user3412@example.com,2025-09-13,North America,Social Media
CUST-03413,User3413,user3413@example.com,2025-02-21,Europe,Social Media
CUST-03414,User3414,user3414@example.com,2025-02-09,Europe,Paid Search
CUST-03415,User3415,user3415@example.com,2024-06-23,Europe,Paid Search
CUST-03416,User3416,user3416@example.com,2024-10-27,North America,Organic Search
CUST-03417,User3417,user3417@example.com,2025-04-08,Asia Pacific,Paid Search
CUST-03418,User3418,user3418@example.com,2025-12-09,Asia Pacific,Organic Search
CUST-03419,User3419,user3419@example.com,2024-03-14,North America,Social Media
CUST-03420,User3420,user3420@example.com,2024-06-25,Asia Pacific,Social Media
CUST-03421,User3421,user3421@example.com,2025-02-05,Asia Pacific,Paid Search
CUST-03422,User3422,user3422@example.com,2024-04-07,Latin America,Social Media
CUST-03423,User3423,user3423@example.com,2025-10-10,Asia Pacific,Organic Search
CUST-03424,User3424,user3424@example.com,2025-09-03,North America,Referral
CUST-03425,User3425,user3425@example.com,2024-09-08,North America,Social Media
CUST-03426,User3426,user3426@example.com,2024-12-04,North America,Referral
CUST-03427,User3427,user3427@example.com,2025-06-02,Europe,Social Media
CUST-03428,User3428,user3428@example.com,2024-10-09,North America,Organic Search
CUST-03429,User3429,user3429@example.com,2025-09-06,Latin America,Paid Search
CUST-03430,User3430,user3430@example.com,2025-09-18,North America,Paid Search
CUST-03431,User3431,user3431@example.com,2024-06-01,North America,Paid Search
CUST-03432,User3432,user3432@example.com,2024-04-04,Asia Pacific,Referral
CUST-03433,User3433,user3433@example.com,2025-02-28,Asia Pacific,Paid Search
CUST-03434,User3434,user3434@example.com,2024-10-24,North America,Social Media
CUST-03435,User3435,user3435@example.com,2025-10-24,North America,Paid Search
CUST-03436,User3436,user3436@example.com,2025-06-12,North America,Organic Search
CUST-03437,User3437,user3437@example.com,2024-06-17,North America,Organic Search
CUST-03438,User3438,user3438@example.com,2024-10-18,Asia Pacific,Email Marketing
CUST-03439,User3439,user3439@example.com,2025-06-17,North America,Paid Search
CUST-03440,User3440,user3440@example.com,2024-05-22,North America,Organic Search
CUST-03441,User3441,user3441@example.com,2024-06-28,Europe,Organic Search
CUST-03442,User3442,user3442@example.com,2024-09-02,Europe,Social Media
CUST-03443,User3443,user3443@example.com,2024-06-30,North America,Referral
CUST-03444,User3444,user3444@example.com,2024-10-02,North America,Organic Search
CUST-03445,User3445,user3445@example.com,2025-04-23,North America,Paid Search
CUST-03446,User3446,user3446@example.com,2025-03-03,Europe,Email Marketing
CUST-03447,User3447,user3447@example.com,2025-09-03,Europe,Paid Search
CUST-03448,User3448,user3448@example.com,2024-07-30,North America,Social Media
CUST-03449,User3449,user3449@example.com,2025-01-02,North America,Paid Search
CUST-03450,User3450,user3450@example.com,2024-06-21,Latin America,Paid Search
CUST-03451,User3451,user3451@example.com,2024-09-04,Europe,Paid Search
CUST-03452,User3452,user3452@example.com,2024-07-24,Europe,Paid Search
CUST-03453,User3453,user3453@example.com,2024-07-19,North America,Paid Search
CUST-03454,User3454,user3454@example.com,2025-02-07,Asia Pacific,Email Marketing
CUST-03455,User3455,user3455@example.com,2025-05-23,North America,Organic Search
CUST-03456,User3456,user3456@example.com,2024-09-20,Europe,Paid Search
CUST-03457,User3457,user3457@example.com,2024-11-30,North America,Social Media
CUST-03458,User3458,user3458@example.com,2025-02-13,North America,Paid Search
CUST-03459,User3459,user3459@example.com,2024-12-01,North America,Email Marketing
CUST-03460,User3460,user3460@example.com,2025-08-07,North America,Organic Search
CUST-03461,User3461,user3461@example.com,2024-09-17,North America,Paid Search
CUST-03462,User3462,user3462@example.com,2025-05-12,Europe,Paid Search
CUST-03463,User3463,user3463@example.com,2025-02-09,Asia Pacific,Organic Search
CUST-03464,User3464,user3464@example.com,2024-10-24,North America,Email Marketing
CUST-03465,User3465,user3465@example.com,2024-04-27,North America,Paid Search
CUST-03466,User3466,user3466@example.com,2025-09-02,North America,Referral
CUST-03467,User3467,user3467@example.com,2024-11-17,Europe,Organic Search
CUST-03468,User3468,user3468@example.com,2025-02-28,Europe,Referral
CUST-03469,User3469,user3469@example.com,2024-04-12,Europe,Paid Search
CUST-03470,User3470,user3470@example.com,2024-06-05,North America,Social Media
CUST-03471,User3471,user3471@example.com,2024-06-11,North America,Paid Search
CUST-03472,User3472,user3472@example.com,2025-06-11,Latin America,Social Media
CUST-03473,User3473,user3473@example.com,2025-11-16,Latin America,Referral
CUST-03474,User3474,user3474@example.com,2025-05-17,Europe,Social Media
CUST-03475,User3475,user3475@example.com,2025-01-06,Europe,Social Media
CUST-03476,User3476,user3476@example.com,2025-06-25,North America,Referral
CUST-03477,User3477,user3477@example.com,2024-05-01,Latin America,Social Media
CUST-03478,User3478,user3478@example.com,2024-11-28,North America,Paid Search
CUST-03479,User3479,user3479@example.com,2025-09-13,Latin America,Organic Search
CUST-03480,User3480,user3480@example.com,2024-07-24,North America,Paid Search
CUST-03481,User3481,user3481@example.com,2025-02-04,Europe,Paid Search
CUST-03482,User3482,user3482@example.com,2024-03-22,Europe,Social Media
CUST-03483,User3483,user3483@example.com,2025-06-28,Europe,Email Marketing
CUST-03484,User3484,user3484@example.com,2024-03-07,North America,Social Media
CUST-03485,User3485,user3485@example.com,2024-12-27,Asia Pacific,Social Media
CUST-03486,User3486,user3486@example.com,2024-01-27,North America,Organic Search
CUST-03487,User3487,user3487@example.com,2025-05-31,North America,Paid Search
CUST-03488,User3488,user3488@example.com,2024-01-13,North America,Social Media
CUST-03489,User3489,user3489@example.com,2024-04-01,Asia Pacific,Referral
CUST-03490,User3490,user3490@example.com,2025-11-21,Europe,Email Marketing
CUST-03491,User3491,user3491@example.com,2025-06-29,North America,Organic Search
CUST-03492,User3492,user3492@example.com,2025-06-02,North America,Paid Search
CUST-03493,User3493,user3493@example.com,2024-12-28,North America,Social Media
CUST-03494,User3494,user3494@example.com,2024-07-21,Latin America,Organic Search
CUST-03495,User3495,user3495@example.com,2024-08-06,Europe,Social Media
CUST-03496,User3496,user3496@example.com,2024-03-30,North America,Social Media
CUST-03497,User3497,user3497@example.com,2024-05-16,North America,Paid Search
CUST-03498,User3498,user3498@example.com,2024-05-22,Latin America,Paid Search
CUST-03499,User3499,user3499@example.com,2025-05-01,North America,Organic Search
CUST-03500,User3500,user3500@example.com,2024-05-26,North America,Social Media
CUST-03501,User3501,user3501@example.com,2024-05-27,North America,Social Media
CUST-03502,User3502,user3502@example.com,2024-11-27,North America,Social Media
CUST-03503,User3503,user3503@example.com,2024-02-09,North America,Social Media
CUST-03504,User3504,user3504@example.com,2025-10-04,Europe,Paid Search
CUST-03505,User3505,user3505@example.com,2024-07-23,North America,Paid Search
CUST-03506,User3506,user3506@example.com,2024-03-16,North America,Organic Search
CUST-03507,User3507,user3507@example.com,2024-11-25,Asia Pacific,Referral
CUST-03508,User3508,user3508@example.com,2024-01-31,Europe,Paid Search
CUST-03509,User3509,user3509@example.com,2025-08-29,North America,Organic Search
CUST-03510,User3510,user3510@example.com,2025-04-22,Asia Pacific,Paid Search
CUST-03511,User3511,user3511@example.com,2024-05-26,Asia Pacific,Organic Search
CUST-03512,User3512,user3512@example.com,2024-11-01,North America,Paid Search
CUST-03513,User3513,user3513@example.com,2025-05-11,Asia Pacific,Organic Search
CUST-03514,User3514,user3514@example.com,2025-06-16,North America,Paid Search
CUST-03515,User3515,user3515@example.com,2025-03-05,North America,Social Media
CUST-03516,User3516,user3516@example.com,2024-02-28,North America,Referral
CUST-03517,User3517,user3517@example.com,2025-03-18,Asia Pacific,Social Media
CUST-03518,User3518,user3518@example.com,2024-07-06,Asia Pacific,Social Media
CUST-03519,User3519,user3519@example.com,2024-10-25,North America,Referral
CUST-03520,User3520,user3520@example.com,2024-10-12,Asia Pacific,Social Media
CUST-03521,User3521,user3521@example.com,2024-02-13,Europe,Email Marketing
CUST-03522,User3522,user3522@example.com,2024-06-17,North America,Organic Search
CUST-03523,User3523,user3523@example.com,2024-09-28,Europe,Organic Search
CUST-03524,User3524,user3524@example.com,2024-04-23,Europe,Social Media
CUST-03525,User3525,user3525@example.com,2024-02-28,North America,Organic Search
CUST-03526,User3526,user3526@example.com,2025-06-01,North America,Social Media
CUST-03527,User3527,user3527@example.com,2024-12-12,Europe,Social Media
CUST-03528,User3528,user3528@example.com,2025-12-18,North America,Social Media
CUST-03529,User3529,user3529@example.com,2024-03-28,North America,Social Media
CUST-03530,User3530,user3530@example.com,2024-01-26,North America,Organic Search
CUST-03531,User3531,user3531@example.com,2025-01-21,North America,Paid Search
CUST-03532,User3532,user3532@example.com,2025-03-21,Europe,Organic Search
CUST-03533,User3533,user3533@example.com,2024-07-18,Asia Pacific,Referral
CUST-03534,User3534,user3534@example.com,2025-01-18,North America,Social Media
CUST-03535,User3535,user3535@example.com,2024-09-26,Asia Pacific,Paid Search
CUST-03536,User3536,user3536@example.com,2024-10-05,North America,Organic Search
CUST-03537,User3537,user3537@example.com,2024-07-16,Latin America,Social Media
CUST-03538,User3538,user3538@example.com,2025-04-06,Europe,Organic Search
CUST-03539,User3539,user3539@example.com,2025-03-20,North America,Social Media
CUST-03540,User3540,user3540@example.com,2025-06-03,Europe,Organic Search
CUST-03541,User3541,user3541@example.com,2024-09-02,North America,Paid Search
CUST-03542,User3542,user3542@example.com,2024-06-28,Europe,Paid Search
CUST-03543,User3543,user3543@example.com,2025-04-10,Latin America,Paid Search
CUST-03544,User3544,user3544@example.com,2025-07-21,Europe,Organic Search
CUST-03545,User3545,user3545@example.com,2024-05-08,Asia Pacific,Paid Search
CUST-03546,User3546,user3546@example.com,2024-08-23,Asia Pacific,Paid Search
CUST-03547,User3547,user3547@example.com,2024-02-12,North America,Organic Search
CUST-03548,User3548,user3548@example.com,2024-08-30,North America,Email Marketing
CUST-03549,User3549,user3549@example.com,2024-02-22,North America,Email Marketing
CUST-03550,User3550,user3550@example.com,2025-03-31,Europe,Paid Search
CUST-03551,User3551,user3551@example.com,2024-01-20,Europe,Social Media
CUST-03552,User3552,user3552@example.com,2025-07-12,North America,Paid Search
CUST-03553,User3553,user3553@example.com,2024-09-21,Latin America,Paid Search
CUST-03554,User3554,user3554@example.com,2025-06-24,Latin America,Paid Search
CUST-03555,User3555,user3555@example.com,2024-08-10,Europe,Referral
CUST-03556,User3556,user3556@example.com,2024-04-03,Latin America,Email Marketing
CUST-03557,User3557,user3557@example.com,2024-10-23,Asia Pacific,Organic Search
CUST-03558,User3558,user3558@example.com,2024-09-01,Europe,Referral
CUST-03559,User3559,user3559@example.com,2024-05-04,Latin America,Paid Search
CUST-03560,User3560,user3560@example.com,2024-06-23,Europe,Paid Search
CUST-03561,User3561,user3561@example.com,2024-03-30,North America,Paid Search
CUST-03562,User3562,user3562@example.com,2024-08-04,North America,Social Media
CUST-03563,User3563,user3563@example.com,2024-12-09,North America,Paid Search
CUST-03564,User3564,user3564@example.com,2024-07-10,Europe,Social Media
CUST-03565,User3565,user3565@example.com,2025-07-24,North America,Paid Search
CUST-03566,User3566,user3566@example.com,2024-03-02,Europe,Paid Search
CUST-03567,User3567,user3567@example.com,2024-05-18,North America,Organic Search
CUST-03568,User3568,user3568@example.com,2025-06-17,North America,Email Marketing
CUST-03569,User3569,user3569@example.com,2024-12-23,North America,Organic Search
CUST-03570,User3570,user3570@example.com,2024-11-30,Europe,Organic Search
CUST-03571,User3571,user3571@example.com,2024-01-31,Latin America,Paid Search
CUST-03572,User3572,user3572@example.com,2024-08-23,Europe,Social Media
CUST-03573,User3573,user3573@example.com,2025-01-09,Europe,Paid Search
CUST-03574,User3574,user3574@example.com,2024-02-25,Europe,Organic Search
CUST-03575,User3575,user3575@example.com,2025-10-26,North America,Paid Search
CUST-03576,User3576,user3576@example.com,2025-02-22,North America,Referral
CUST-03577,User3577,user3577@example.com,2024-05-06,North America,Paid Search
CUST-03578,User3578,user3578@example.com,2024-09-15,Europe,Organic Search
CUST-03579,User3579,user3579@example.com,2024-09-03,Europe,Organic Search
CUST-03580,User3580,user3580@example.com,2024-03-30,North America,Social Media
CUST-03581,User3581,user3581@example.com,2024-06-21,Europe,Organic Search
CUST-03582,User3582,user3582@example.com,2025-04-08,North America,Organic Search
CUST-03583,User3583,user3583@example.com,2024-10-13,North America,Organic Search
CUST-03584,User3584,user3584@example.com,2025-05-03,North America,Email Marketing
CUST-03585,User3585,user3585@example.com,2025-02-12,North America,Organic Search
CUST-03586,User3586,user3586@example.com,2025-02-12,Europe,Social Media
CUST-03587,User3587,user3587@example.com,2024-10-27,North America,Referral
CUST-03588,User3588,user3588@example.com,2024-08-22,Europe,Social Media
CUST-03589,User3589,user3589@example.com,2024-02-07,Europe,Social Media
CUST-03590,User3590,user3590@example.com,2025-03-12,Europe,Paid Search
CUST-03591,User3591,user3591@example.com,2025-02-20,Europe,Social Media
CUST-03592,User3592,user3592@example.com,2024-07-12,North America,Social Media
CUST-03593,User3593,user3593@example.com,2024-08-24,North America,Email Marketing
CUST-03594,User3594,user3594@example.com,2025-01-07,Asia Pacific,Email Marketing
CUST-03595,User3595,user3595@example.com,2025-10-04,North America,Referral
CUST-03596,User3596,user3596@example.com,2024-04-24,Europe,Email Marketing
CUST-03597,User3597,user3597@example.com,2025-05-01,Europe,Referral
CUST-03598,User3598,user3598@example.com,2024-03-25,North America,Paid Search
CUST-03599,User3599,user3599@example.com,2024-11-23,Europe,Paid Search
CUST-03600,User3600,user3600@example.com,2024-08-30,North America,Organic Search
CUST-03601,User3601,user3601@example.com,2024-11-10,Europe,Paid Search
CUST-03602,User3602,user3602@example.com,2025-03-23,Europe,Organic Search
CUST-03603,User3603,user3603@example.com,2025-08-17,North America,Paid Search
CUST-03604,User3604,user3604@example.com,2024-02-01,North America,Paid Search
CUST-03605,User3605,user3605@example.com,2024-10-13,Europe,Social Media
CUST-03606,User3606,user3606@example.com,2024-04-20,North America,Organic Search
CUST-03607,User3607,user3607@example.com,2024-08-24,North America,Organic Search
CUST-03608,User3608,user3608@example.com,2024-08-01,North America,Email Marketing
CUST-03609,User3609,user3609@example.com,2025-01-22,Europe,Organic Search
CUST-03610,User3610,user3610@example.com,2024-06-24,Europe,Paid Search
CUST-03611,User3611,user3611@example.com,2024-04-15,North America,Paid Search
CUST-03612,User3612,user3612@example.com,2024-01-29,North America,Paid Search
CUST-03613,User3613,user3613@example.com,2024-11-20,Asia Pacific,Social Media
CUST-03614,User3614,user3614@example.com,2024-01-05,Europe,Referral
CUST-03615,User3615,user3615@example.com,2025-01-22,North America,Paid Search
CUST-03616,User3616,user3616@example.com,2025-08-11,North America,Social Media
CUST-03617,User3617,user3617@example.com,2024-07-07,Europe,Organic Search
CUST-03618,User3618,user3618@example.com,2024-06-15,Asia Pacific,Social Media
CUST-03619,User3619,user3619@example.com,2024-02-18,Europe,Social Media
CUST-03620,User3620,user3620@example.com,2025-04-19,Asia Pacific,Paid Search
CUST-03621,User3621,user3621@example.com,2025-01-08,Asia Pacific,Social Media
CUST-03622,User3622,user3622@example.com,2024-05-15,North America,Organic Search
CUST-03623,User3623,user3623@example.com,2025-06-23,North America,Social Media
CUST-03624,User3624,user3624@example.com,2025-01-31,Europe,Paid Search
CUST-03625,User3625,user3625@example.com,2025-02-18,North America,Paid Search
CUST-03626,User3626,user3626@example.com,2025-07-10,Europe,Paid Search
CUST-03627,User3627,user3627@example.com,2024-05-13,North America,Social Media
CUST-03628,User3628,user3628@example.com,2025-05-22,North America,Social Media
CUST-03629,User3629,user3629@example.com,2024-10-08,North America,Referral
CUST-03630,User3630,user3630@example.com,2024-02-05,North America,Organic Search
CUST-03631,User3631,user3631@example.com,2025-04-29,Asia Pacific,Organic Search
CUST-03632,User3632,user3632@example.com,2024-03-31,Europe,Email Marketing
CUST-03633,User3633,user3633@example.com,2024-10-23,North America,Organic Search
CUST-03634,User3634,user3634@example.com,2024-07-18,North America,Social Media
CUST-03635,User3635,user3635@example.com,2025-07-16,North America,Paid Search
CUST-03636,User3636,user3636@example.com,2025-10-24,North America,Social Media
CUST-03637,User3637,user3637@example.com,2024-10-21,Europe,Paid Search
CUST-03638,User3638,user3638@example.com,2025-01-09,North America,Organic Search
CUST-03639,User3639,user3639@example.com,2024-08-18,Europe,Referral
CUST-03640,User3640,user3640@example.com,2024-11-30,Europe,Social Media
CUST-03641,User3641,user3641@example.com,2024-03-22,North America,Organic Search
CUST-03642,User3642,user3642@example.com,2025-05-28,North America,Organic Search
CUST-03643,User3643,user3643@example.com,2024-02-10,North America,Paid Search
CUST-03644,User3644,user3644@example.com,2024-03-24,North America,Referral
CUST-03645,User3645,user3645@example.com,2025-01-23,North America,Referral
CUST-03646,User3646,user3646@example.com,2024-04-06,North America,Referral
CUST-03647,User3647,user3647@example.com,2025-07-28,North America,Referral
CUST-03648,User3648,user3648@example.com,2024-03-17,Europe,Social Media
CUST-03649,User3649,user3649@example.com,2024-06-08,North America,Organic Search
CUST-03650,User3650,user3650@example.com,2024-12-10,Asia Pacific,Organic Search
CUST-03651,User3651,user3651@example.com,2025-01-16,Asia Pacific,Email Marketing
CUST-03652,User3652,user3652@example.com,2024-02-12,Europe,Email Marketing
CUST-03653,User3653,user3653@example.com,2024-02-01,North America,Paid Search
CUST-03654,User3654,user3654@example.com,2024-11-25,North America,Social Media
CUST-03655,User3655,user3655@example.com,2024-10-07,Europe,Organic Search
CUST-03656,User3656,user3656@example.com,2024-10-10,North America,Organic Search
CUST-03657,User3657,user3657@example.com,2024-05-23,Europe,Social Media
CUST-03658,User3658,user3658@example.com,2024-11-10,North America,Social Media
CUST-03659,User3659,user3659@example.com,2024-07-06,Asia Pacific,Referral
